N, SortStr, Year, Month, Day, Nick, Added, Text
3050, 10_06_2006, 2006, 10, 06, n/a, 1175318371, В  5:30 утра начал свою работу «Кармелит», первый на Ближнем Востоке метрополитен, расположенный в городе Хайфа, Израиль.
3051, 10_06_2006, 2006, 10, 06, n/a, 1175318371, Начало 18-дневной октябрьской арабо-израильской войны (война Судного дня) (1973)
3052, 10_06_2006, 2006, 10, 06, n/a, 1175318371, Первый полёт истребителя Миг-29 (1977)
3053, 10_06_2006, 2006, 10, 06, n/a, 1175318371, В районе Бермудских островов в результате взрыва ракеты в шахте затонула советская атомная подводная лодка К-219, погибли четыре человека (1986)
3054, 10_06_2006, 2006, 10, 06, n/a, 1175318371, Элизабет Тейлор в восьмой раз вышла замуж — за Ларри Фортенски (1991)
3055, 10_06_2011, 2011, 10, 06, iSad, 1317882466, Он знал, что совсем скоро уйдет, поэтому они решили дать его детищу его имя - S. Это маркетинг. Маркетинг Победителей. Каждый кто слышал о Стиве купит частичку его души в память о создателе. Стив - жив! Цой - подвинься. RIP (2011)
3056, 10_07_1977, 1977, 10, 07, n/a, 1175318371, Принятие Конституции СССР
3057, 10_07_2002, 2002, 10, 07, n/a, 1175318371, День учителя
3058, 10_07_2002, 2002, 10, 07, n/a, 1175318371, День рождения Президента РФ В.В.Путина
3059, 10_07_2002, 2002, 10, 07, n/a, 1175318371, День гражданской авиации
3060, 10_07_2006, 2006, 10, 07, n/a, 1175318371, День Конституции СССР
3061, 10_07_2006, 2006, 10, 07, n/a, 1175318371, В Англии запатентована первая копировальная бумага (1806)
3062, 10_07_2006, 2006, 10, 07, n/a, 1175318371, Образование Германской Демократической Республики (1949)
3063, 10_07_2006, 2006, 10, 07, n/a, 1175318371, Пост № 1 в России перенесен от Мавзолея Ленина к могиле Неизвестного солдата (1993)
3064, 10_07_2006, 2006, 10, 07, n/a, 1175318371, Фёкла Заревница.
3065, 10_07_2006, 2006, 10, 07, n/a, 1175318371, Зарево от огней в поле (палы для выжигания сухой травы). Начинают по утрам молотить хлеб с огнём — замолотки. При начале осенней молотьбы зажигается первый овин (топится печь в овине для сушки снопов), называемый «именинным» — вокруг него собираются молот
3066, 10_07_2006, 2006, 10, 07, n/a, 1175318371, Последний день сбора царя грибов — боровика. С Фёклы Заревницы дни быстро убегают, ночи темнеют, а зори становятся багряными. День убегает лошадиным скоком.
3067, 10_07_2006, 2006, 10, 07, n/a, 1175318371, zloy вернулся из славного города нижневартовска в глубокую жоппу
3068, 10_07_2006, 2006, 10, 07, n/a, 1175318371, День Рождения Владимира нашего Путина
3069, 10_08_2002, 2002, 10, 08, n/a, 1175318371, День работников сельского хозяйства
3070, 10_08_2002, 2002, 10, 08, n/a, 1175318371, День здоровья и спорта (Япония)
3071, 10_08_2002, 2002, 10, 08, n/a, 1175318371, День Юриста
3072, 10_08_2002, 2002, 10, 08, n/a, 1175318371, День памяти великого святого, преподобного Сергия Радонежского
3073, 10_08_2002, 2002, 10, 08, n/a, 1175318371, День независимости Хорватии
3074, 10_08_2006, 2006, 10, 08, n/a, 1175318371, Англичане впервые использовали в бою боксёрские перчатки (1818)
3075, 10_08_2006, 2006, 10, 08, n/a, 1175318371, Карл Людвиг Несслер впервые продемонстрировал в Лондоне химическую завивку-перманент, которая обязана своим распространением американской танцовщице Ирен Кастл (1908)
3076, 10_08_2006, 2006, 10, 08, n/a, 1175318371, Начало Первой балканской войны, Черногория объявила войну Турции (1912)
3077, 10_08_2006, 2006, 10, 08, n/a, 1175318371, Состоялся первый в мире футбольный репортаж по радио (1926)
3078, 10_08_2006, 2006, 10, 08, n/a, 1175318371, Алжир вступил в Организацию Объединённых Наций (1962)
3079, 10_08_2006, 2006, 10, 08, n/a, 1175318371, В Боливии был схвачен Че Гевара (1967)
3080, 10_08_2006, 2006, 10, 08, n/a, 1175318371, В Великобритании впервые были применены трубки для определения алкоголя у водителей (1967)
3081, 10_08_2006, 2006, 10, 08, n/a, 1175318371, Сергий — капустник: на Сергея капусту рубят. Сергей — курятник: кур бьют на продажу. Если первый снег на Сергия, то зима установится на Михайлов день (8/21 ноября)
3082, 10_08_2006, 2006, 10, 08, n/a, 1175318371, Зимний путь устанавливается в четыре семины (седьмицы) от Сергия. Если хорошая погода, то стоять ей целых три недели
3083, 10_09_2002, 2002, 10, 09, n/a, 1175318371, День рождения Марины Цветаевой
3084, 10_09_2002, 2002, 10, 09, n/a, 1175318371, День Апостола Иякова Алфеова
3085, 10_09_2002, 2002, 10, 09, n/a, 1175318371, День хангыля (корейского алфавита)
